Date,Close_ZW=F,High_ZW=F,Low_ZW=F,Open_ZW=F,Volume_ZW=F,Return,Vol_5,MA_5,DATE,GPRD,GPRD_THREAT,EVENT
2015-06-16,488.75,495.0,487.0,489.0,67525,,,499.9,2015-06-16,114.23,113.98,
2015-06-17,491.25,499.75,489.75,490.75,70462,,,495.45,2015-06-17,79.93,81.23,
2015-06-18,488.0,498.0,487.25,491.5,59159,,,492.2,2015-06-18,83.09,78.1,
2015-06-19,488.5,492.25,483.5,487.5,58134,,,489.15,2015-06-19,44.27,46.86,
2015-06-22,501.25,504.0,487.25,487.75,46204,,,491.55,2015-06-22,90.68,70.97,
2015-06-23,521.5,522.75,501.75,501.75,61302,,,498.1,2015-06-23,103.52,106.57,
2015-06-24,518.0,530.0,514.25,522.25,47285,,,503.45,2015-06-24,84.82,86.2,
2015-06-25,532.0,533.0,513.0,517.25,39891,,,512.25,2015-06-25,131.01,174.3,
2015-06-26,562.25,566.25,530.25,532.0,79507,,,527.0,2015-06-26,81.49,60.99,
2015-06-29,580.5,587.0,556.5,557.0,34257,,,542.85,2015-06-29,136.93,87.58,
2015-06-30,614.75,614.75,576.0,581.0,6344,,,561.5,2015-06-30,169.32,187.73,
2015-07-01,587.5,615.75,576.5,611.5,1985,,,575.4,2015-07-01,93.14,87.55,
2015-07-02,585.75,596.5,571.0,587.25,1707,,,586.15,2015-07-02,84.56,73.37,
2015-07-06,588.5,591.25,567.25,580.0,1141,,,591.4,2015-07-06,109.33,127.27,
2015-07-07,579.5,587.75,573.25,587.75,839,,,591.2,2015-07-07,82.09,64.24,
2015-07-08,572.25,581.5,570.0,576.0,438,,,582.7,2015-07-08,61.78,79.04,
2015-07-09,572.25,580.0,572.25,577.75,195,,,579.65,2015-07-09,58.63,79.22,
2015-07-10,581.5,581.5,565.0,573.5,415,,,578.8,2015-07-10,107.39,123.64,
2015-07-13,586.75,586.75,573.25,581.5,441,,,578.45,2015-07-13,123.07,153.5,
2015-07-14,583.5,589.75,582.0,587.25,63921,,,579.25,2015-07-14,67.7,104.55,
2015-07-15,566.75,569.75,558.5,569.5,73106,,,578.15,2015-07-15,229.98,367.76,
2015-07-16,562.25,574.0,561.5,567.5,62170,,,576.15,2015-07-16,117.65,183.43,
2015-07-17,554.0,561.75,546.0,561.75,66022,,,570.65,2015-07-17,146.96,138.72,
2015-07-20,532.75,553.0,530.5,553.0,64326,,,559.85,2015-07-20,125.31,144.97,
2015-07-21,524.75,537.75,523.75,533.5,71225,,,548.1,2015-07-21,193.98,231.61,
2015-07-22,516.75,528.25,515.25,524.0,71935,,,538.1,2015-07-22,152.95,167.16,
2015-07-23,521.5,527.0,516.5,516.75,53193,,,529.95,2015-07-23,87.72,131.99,
2015-07-24,511.75,523.75,509.5,520.75,55254,,,521.5,2015-07-24,113.36,111.72,
2015-07-27,502.5,511.75,501.25,511.0,61326,,,515.45,2015-07-27,171.44,147.15,
2015-07-28,510.75,512.5,501.75,502.5,78774,,,512.65,2015-07-28,132.93,114.96,
2015-07-29,496.25,512.5,495.5,512.0,68770,,,508.55,2015-07-29,99.95,150.39,
2015-07-30,496.5,504.75,493.75,495.75,69188,,,503.55,2015-07-30,74.98,88.03,
2015-07-31,499.25,503.5,495.75,496.75,64474,,,501.05,2015-07-31,72.27,66.78,
2015-08-03,499.0,501.75,490.5,497.25,56799,,,500.35,2015-08-03,28.46,37.86,
2015-08-04,493.5,506.75,491.25,499.0,63486,,,496.9,2015-08-04,155.1,202.67,
2015-08-05,502.0,504.5,492.0,494.25,67497,,,498.05,2015-08-05,77.83,80.9,
2015-08-06,507.0,514.0,498.25,502.0,89887,,,500.15,2015-08-06,128.8,167.35,
2015-08-07,510.5,514.0,503.75,507.75,82793,,,502.4,2015-08-07,90.14,97.44,
2015-08-10,525.5,530.0,509.25,512.0,89220,,,507.7,2015-08-10,88.93,92.43,
2015-08-11,507.25,524.25,504.0,522.5,95677,,,510.45,2015-08-11,93.8,90.31,
2015-08-12,492.25,514.75,484.0,507.25,103263,,,508.5,2015-08-12,97.43,64.81,
2015-08-13,503.25,504.75,492.0,493.0,71663,,,507.75,2015-08-13,110.11,68.67,
2015-08-14,506.5,512.25,497.75,503.25,50412,,,506.95,2015-08-14,78.32,84.28,
2015-08-17,500.5,509.25,498.5,504.75,42118,,,501.95,2015-08-17,95.61,121.59,
2015-08-18,494.25,503.25,493.25,499.5,38650,,,499.35,2015-08-18,88.54,77.96,
2015-08-19,496.25,498.5,491.0,495.0,39649,,,500.15,2015-08-19,121.07,120.81,
2015-08-20,506.25,507.75,495.25,495.25,39146,,,500.75,2015-08-20,28.85,31.98,
2015-08-21,499.5,507.0,495.75,504.0,36214,,,499.35,2015-08-21,86.26,129.12,
2015-08-24,503.25,504.5,486.75,498.75,38298,,,499.9,2015-08-24,103.36,120.32,
2015-08-25,495.0,511.25,492.5,504.75,29852,,,500.05,2015-08-25,58.12,28.99,
2015-08-26,489.75,499.75,488.5,498.0,24807,,,498.75,2015-08-26,79.11,65.78,
2015-08-27,484.25,495.5,481.75,490.25,40564,,,494.35,2015-08-27,85.71,71.27,
2015-08-28,477.0,487.5,476.0,484.75,20907,,,489.85,2015-08-28,52.89,79.96,
2015-08-31,482.5,484.0,470.75,477.0,5907,,,485.7,2015-08-31,79.25,105.44,
2015-09-01,484.0,488.5,481.0,482.0,1851,,,483.5,2015-09-01,96.33,142.4,
2015-09-02,473.0,485.75,469.25,483.75,2241,,,480.15,2015-09-02,75.72,78.7,
2015-09-03,456.5,473.5,456.0,473.5,1373,,,474.6,2015-09-03,85.49,92.41,
2015-09-04,457.75,459.0,455.5,456.75,467,,,470.75,2015-09-04,98.03,129.06,
2015-09-08,465.25,467.5,456.75,456.75,219,,,467.3,2015-09-08,117.95,114.43,
2015-09-09,462.0,470.25,462.0,465.5,164,,,462.9,2015-09-09,142.71,129.45,
2015-09-10,468.0,468.75,462.75,462.75,128,,,461.9,2015-09-10,143.31,183.86,
2015-09-11,475.5,475.5,460.75,468.5,123,,,465.7,2015-09-11,118.87,118.61,
2015-09-14,485.75,493.0,483.75,483.75,80355,,,471.3,2015-09-14,79.94,91.4,
2015-09-15,494.75,503.25,492.25,500.0,58317,,,477.2,2015-09-15,122.69,113.35,
2015-09-16,488.25,495.25,483.0,494.75,57613,,,482.45,2015-09-16,83.47,109.6,
2015-09-17,481.5,489.75,480.5,488.25,41222,,,485.15,2015-09-17,83.41,99.08,
2015-09-18,486.75,488.75,480.0,481.25,44517,,,487.4,2015-09-18,83.91,86.39,
2015-09-21,496.75,499.25,480.5,485.75,67083,,,489.6,2015-09-21,86.41,127.75,
2015-09-22,495.5,496.75,488.25,496.5,51729,,,489.75,2015-09-22,188.75,219.73,
2015-09-23,507.5,508.5,493.75,494.5,76320,,,493.6,2015-09-23,85.78,101.89,
2015-09-24,497.25,509.0,496.75,507.0,55079,,,496.75,2015-09-24,88.7,121.85,
2015-09-25,507.75,510.5,496.25,497.75,59650,,,500.95,2015-09-25,81.84,90.74,
2015-09-28,505.5,515.5,500.0,508.5,67309,,,502.7,2015-09-28,92.13,125.36,
2015-09-29,503.75,509.75,500.5,506.0,46925,,,504.35,2015-09-29,111.61,148.49,
2015-09-30,512.75,515.5,498.25,503.25,103544,,,505.4,2015-09-30,101.28,112.29,
2015-10-01,518.25,523.75,511.75,512.0,95783,,,509.6,2015-10-01,128.45,155.37,
2015-10-02,513.25,523.0,511.75,517.75,62642,,,510.7,2015-10-02,180.35,165.27,
2015-10-05,515.5,518.0,508.75,512.25,51397,,,512.7,2015-10-05,91.1,61.98,
2015-10-06,526.25,527.0,513.0,514.0,68615,,,517.2,2015-10-06,113.13,52.68,
2015-10-07,516.75,531.5,515.0,525.75,68717,,,518.0,2015-10-07,110.68,111.76,
2015-10-08,511.5,522.0,509.25,516.0,68794,,,516.65,2015-10-08,70.64,49.46,
2015-10-09,509.25,519.5,504.0,511.0,80570,,,515.85,2015-10-09,88.39,51.13,
2015-10-12,506.75,510.5,503.25,507.75,43655,,,514.1,2015-10-12,79.32,62.07,
2015-10-13,519.0,521.75,505.0,506.75,68044,,,512.65,2015-10-13,80.69,67.09,
2015-10-14,508.25,519.75,507.5,518.5,56488,,,510.95,2015-10-14,105.44,94.98,
2015-10-15,502.5,512.75,502.0,507.75,40391,,,509.15,2015-10-15,84.32,113.52,
2015-10-16,492.25,506.0,489.75,502.25,91068,,,505.75,2015-10-16,90.19,81.82,
2015-10-19,485.75,493.5,484.25,491.25,71086,,,501.55,2015-10-19,85.07,97.27,
2015-10-20,491.25,491.75,483.25,486.25,46451,,,496.0,2015-10-20,70.16,41.67,
2015-10-21,494.75,497.5,490.25,491.75,42879,,,493.3,2015-10-21,69.37,50.48,
2015-10-22,490.75,500.75,490.5,494.75,50127,,,490.95,2015-10-22,68.85,63.61,
2015-10-23,490.5,494.0,484.75,490.75,71235,,,490.6,2015-10-23,79.14,75.21,
2015-10-26,509.0,512.0,493.25,493.25,108092,,,495.25,2015-10-26,83.86,87.17,
2015-10-27,509.25,518.0,506.5,510.0,82173,,,498.85,2015-10-27,49.44,57.56,
2015-10-28,506.0,508.75,500.0,507.75,71717,,,501.1,2015-10-28,68.04,35.36,
2015-10-29,515.0,517.5,505.0,506.0,94994,,,505.95,2015-10-29,62.65,71.63,
2015-10-30,522.0,523.5,515.0,515.25,85681,,,512.25,2015-10-30,91.51,76.09,
2015-11-02,508.0,522.75,506.75,520.0,70898,,,512.05,2015-11-02,109.92,74.78,
2015-11-03,516.5,517.0,505.75,507.5,64386,,,513.5,2015-11-03,53.27,48.32,
2015-11-04,526.25,530.75,508.25,516.0,112473,,,517.55,2015-11-04,96.48,53.49,
2015-11-05,526.25,529.0,520.25,524.25,115823,,,519.8,2015-11-05,60.45,40.21,
2015-11-06,523.25,526.0,517.75,524.5,91783,,,520.05,2015-11-06,89.18,84.75,
2015-11-09,501.75,521.25,501.25,520.5,131560,,,518.8,2015-11-09,87.31,93.95,
2015-11-10,490.75,504.0,488.0,502.0,133293,,,513.65,2015-11-10,85.3,63.05,
2015-11-11,494.75,498.0,490.0,491.0,83843,,,507.35,2015-11-11,51.98,31.44,
2015-11-12,498.0,500.5,492.5,495.0,87359,,,501.7,2015-11-12,44.12,42.8,
2015-11-13,495.75,499.75,491.25,496.25,50136,,,496.2,2015-11-13,61.57,40.96,
2015-11-16,494.0,498.0,490.0,494.75,41435,,,494.65,2015-11-16,291.99,251.17,
2015-11-17,487.5,494.0,484.5,493.5,73394,,,494.0,2015-11-17,354.05,266.17, Paris Terrorist Attacks
2015-11-18,483.25,490.25,480.5,487.5,49902,,,491.7,2015-11-18,309.5,168.89,
2015-11-19,490.75,492.75,481.5,483.25,42704,,,490.25,2015-11-19,242.89,153.22,
2015-11-20,488.5,494.75,486.5,489.5,39212,,,488.8,2015-11-20,212.19,130.7,
2015-11-23,495.0,497.25,484.0,485.0,40480,,,489.0,2015-11-23,170.01,128.51,
2015-11-24,484.25,495.0,483.25,494.75,32158,,,488.35,2015-11-24,246.84,238.09,
2015-11-25,479.25,487.5,479.0,484.0,38901,,,487.55,2015-11-25,247.62,155.57,
2015-11-27,465.75,479.5,465.0,479.0,22654,,,482.55,2015-11-27,237.59,212.76,
2015-11-30,460.0,464.75,458.75,460.75,9457,,,476.85,2015-11-30,100.23,100.01,
2015-12-01,456.5,464.0,456.5,460.0,1375,,,469.15,2015-12-01,170.5,121.52,
2015-12-02,452.25,459.0,451.25,458.25,794,,,462.75,2015-12-02,192.7,129.71,
2015-12-03,464.75,469.0,452.0,452.0,419,,,459.85,2015-12-03,157.92,121.71,
2015-12-04,471.25,471.25,465.0,465.0,328,,,460.95,2015-12-04,156.33,126.48,
2015-12-07,470.25,474.75,470.25,474.75,284,,,463.0,2015-12-07,197.37,168.55,
2015-12-08,470.75,471.75,466.5,471.0,134,,,465.85,2015-12-08,197.98,136.52,
2015-12-09,478.0,479.75,469.75,469.75,36,,,471.0,2015-12-09,199.5,162.03,
2015-12-10,484.5,487.75,476.75,478.5,32,,,474.95,2015-12-10,147.41,68.1,
2015-12-11,482.75,491.25,480.0,487.5,46,,,477.25,2015-12-11,150.0,110.87,
2015-12-14,487.75,490.5,487.75,488.0,36250,,,480.75,2015-12-14,119.42,86.35,
2015-12-15,494.25,498.0,486.25,491.0,50977,,,485.45,2015-12-15,142.26,101.39,
2015-12-16,483.5,497.0,483.25,493.25,56697,,,486.55,2015-12-16,170.6,173.39,
2015-12-17,484.0,488.25,472.25,482.75,72702,,,486.45,2015-12-17,162.98,196.51,
2015-12-18,486.75,499.0,481.0,486.0,72904,,,487.25,2015-12-18,134.48,104.37,
2015-12-21,479.0,491.0,478.25,486.0,45649,,,485.5,2015-12-21,165.02,132.13,
2015-12-22,471.75,482.75,471.25,480.0,45031,,,481.0,2015-12-22,143.28,95.31,
2015-12-23,469.5,475.0,468.0,472.5,41185,,,478.2,2015-12-23,73.74,47.17,
2015-12-24,467.5,471.75,467.25,468.5,20910,,,474.9,2015-12-24,111.12,96.8,
2015-12-28,466.5,472.5,466.0,468.0,30601,,,470.85,2015-12-28,147.82,156.44,
2015-12-29,475.75,476.75,467.0,467.5,36636,,,470.2,2015-12-29,109.35,106.97,
2015-12-30,469.75,479.5,469.25,476.5,41223,,,469.8,2015-12-30,141.56,84.75,
2015-12-31,470.0,472.5,468.75,469.75,24123,,,469.9,2015-12-31,70.11,68.01,
2016-01-04,458.25,473.5,456.0,472.75,79124,,,468.05,2016-01-04,133.57,133.28,
2016-01-05,461.25,464.75,458.5,460.25,52297,,,467.0,2016-01-05,205.16,266.3,
2016-01-06,462.75,465.75,456.75,461.25,44780,,,464.4,2016-01-06,161.47,138.34,
2016-01-07,468.5,469.0,456.25,464.0,65716,,,464.15,2016-01-07,205.2,264.66,
2016-01-08,478.5,480.0,467.5,468.25,86311,,,465.85,2016-01-08,181.01,203.2,
2016-01-11,469.0,481.5,466.5,481.25,70055,,,468.0,2016-01-11,95.25,114.4,
2016-01-12,481.25,483.25,462.5,470.25,111042,,,472.0,2016-01-12,106.39,144.76,
2016-01-13,478.0,484.25,476.5,480.5,63921,,,475.05,2016-01-13,139.33,179.4,
2016-01-14,468.75,478.0,468.0,478.0,61410,,,475.1,2016-01-14,125.48,118.25,
2016-01-15,473.75,474.5,465.0,468.75,51486,,,474.15,2016-01-15,112.73,86.53,
2016-01-19,474.5,479.0,470.5,475.0,53537,,,475.25,2016-01-19,154.42,182.25,
2016-01-20,471.5,475.5,467.25,473.0,57335,,,473.3,2016-01-20,194.34,198.32,
2016-01-21,475.0,480.0,470.5,473.0,66429,,,472.7,2016-01-21,87.87,65.76,
2016-01-22,475.5,480.0,472.5,475.5,48741,,,474.05,2016-01-22,110.86,118.0,
2016-01-25,481.5,483.75,475.5,476.0,69027,,,475.6,2016-01-25,82.81,120.51,
2016-01-26,484.75,488.5,478.0,481.5,70110,,,477.65,2016-01-26,72.01,59.88,
2016-01-27,476.5,485.75,473.5,484.75,76816,,,478.65,2016-01-27,93.97,97.68,
2016-01-28,472.25,477.0,470.5,477.0,54662,,,478.1,2016-01-28,76.84,92.29,
2016-01-29,479.25,479.75,470.75,472.25,63054,,,478.85,2016-01-29,83.25,87.44,
2016-02-01,475.25,477.0,471.25,476.25,54739,,,477.6,2016-02-01,132.71,161.28,
2016-02-02,475.25,483.0,473.25,475.75,81869,,,475.7,2016-02-02,103.52,86.08,
2016-02-03,480.0,480.5,474.5,475.75,75261,,,476.4,2016-02-03,104.03,109.27,
2016-02-04,472.75,482.5,472.5,479.0,82202,,,476.5,2016-02-04,96.65,80.37,
2016-02-05,466.75,474.0,465.5,473.75,124187,,,474.0,2016-02-05,109.38,77.96,
2016-02-08,458.5,468.75,457.5,466.0,106709,,,470.65,2016-02-08,139.53,171.89,
2016-02-09,457.5,460.25,455.0,458.75,93619,,,467.1,2016-02-09,77.6,80.66,
2016-02-10,461.25,462.75,456.5,457.75,98224,,,463.35,2016-02-10,99.33,140.41,
2016-02-11,458.25,465.75,457.75,460.5,105497,,,460.45,2016-02-11,118.48,94.58,
2016-02-12,457.5,462.0,455.0,458.75,69342,,,458.6,2016-02-12,106.14,58.84,
2016-02-16,464.25,465.0,459.75,460.25,78290,,,459.75,2016-02-16,128.85,98.22,
2016-02-17,468.5,470.0,462.5,463.75,69086,,,461.95,2016-02-17,134.09,132.15,
2016-02-18,462.25,468.75,461.75,468.75,84535,,,462.15,2016-02-18,118.96,114.14,
2016-02-19,461.75,464.25,460.0,462.0,53430,,,462.85,2016-02-19,161.59,148.51,
2016-02-22,458.5,463.25,458.0,461.0,50119,,,463.05,2016-02-22,104.66,52.22,
2016-02-23,448.0,459.25,447.5,458.0,54134,,,459.8,2016-02-23,150.36,117.21,
2016-02-24,442.75,448.0,438.0,447.5,41098,,,454.65,2016-02-24,115.61,117.04,
2016-02-25,445.25,446.75,440.5,443.25,22796,,,451.25,2016-02-25,57.19,51.21,
2016-02-26,443.25,447.25,439.5,445.0,24548,,,447.55,2016-02-26,88.87,87.34,
2016-02-29,445.0,448.5,443.0,446.25,2087,,,444.85,2016-02-29,59.73,36.12,
2016-03-01,438.5,446.75,437.75,445.0,1101,,,442.95,2016-03-01,123.24,139.36,
2016-03-02,442.75,443.0,435.25,440.0,1337,,,442.95,2016-03-02,81.85,112.1,
2016-03-03,453.25,456.5,442.75,442.75,1000,,,444.55,2016-03-03,131.78,136.02,
2016-03-04,454.75,458.5,453.25,454.25,330,,,446.85,2016-03-04,72.01,82.34,
2016-03-07,457.75,462.25,457.75,460.0,106,,,449.4,2016-03-07,67.18,103.13,
2016-03-08,461.25,461.25,454.75,454.75,153,,,453.95,2016-03-08,103.06,65.29,
2016-03-09,463.75,463.75,454.75,461.0,145,,,458.15,2016-03-09,91.76,99.19,
2016-03-10,471.5,471.5,463.25,463.25,55,,,461.8,2016-03-10,99.95,126.64,
2016-03-11,469.75,472.75,467.75,472.5,237,,,464.8,2016-03-11,58.51,52.4,
2016-03-14,471.5,473.5,469.0,469.0,44445,,,467.55,2016-03-14,134.75,65.36,
2016-03-15,477.25,479.25,473.0,478.5,40065,,,470.75,2016-03-15,132.5,119.36,
2016-03-16,470.75,477.0,469.75,476.75,39822,,,472.15,2016-03-16,100.38,95.39,
2016-03-17,462.5,476.0,460.25,471.5,86914,,,470.35,2016-03-17,79.67,69.73,
2016-03-18,463.0,464.25,457.5,463.0,39643,,,469.0,2016-03-18,104.47,94.11,
2016-03-21,466.5,472.0,463.75,468.75,59600,,,468.0,2016-03-21,112.46,110.52,
2016-03-22,466.75,470.5,463.25,466.5,47966,,,465.9,2016-03-22,76.37,55.57,
2016-03-23,463.0,468.0,462.5,467.5,34997,,,464.35,2016-03-23,245.38,188.34,
2016-03-24,463.0,464.5,458.5,463.5,39232,,,464.45,2016-03-24,141.85,90.2,
2016-03-28,471.0,477.25,463.5,465.75,63256,,,466.05,2016-03-28,157.19,96.82,
2016-03-29,476.75,477.5,470.5,471.0,50203,,,468.1,2016-03-29,168.96,76.63,
2016-03-30,464.0,477.5,463.0,476.0,76784,,,467.55,2016-03-30,140.48,158.26,
2016-03-31,473.5,475.0,455.25,464.0,114421,,,469.65,2016-03-31,131.28,145.55,
2016-04-01,475.75,476.25,466.25,473.25,59592,,,472.2,2016-04-01,156.7,152.02,
2016-04-04,474.75,479.0,470.25,476.0,52802,,,472.95,2016-04-04,113.14,114.99,
2016-04-05,474.0,476.5,470.0,475.0,42643,,,472.4,2016-04-05,89.26,57.73,
2016-04-06,463.0,473.75,461.5,473.0,77657,,,472.2,2016-04-06,101.51,79.97,
2016-04-07,457.0,465.25,456.75,463.0,76550,,,468.9,2016-04-07,93.88,104.08,
2016-04-08,460.25,462.5,456.25,457.5,82236,,,465.8,2016-04-08,46.48,35.13,
2016-04-11,447.25,458.75,446.0,458.0,103496,,,460.3,2016-04-11,95.74,70.06,
2016-04-12,452.5,457.0,446.5,448.0,93141,,,456.0,2016-04-12,79.82,74.67,
2016-04-13,461.5,466.75,450.0,452.5,111478,,,455.7,2016-04-13,97.7,116.06,
2016-04-14,459.75,465.5,454.25,461.5,90505,,,456.25,2016-04-14,96.78,124.37,
2016-04-15,459.75,462.25,454.75,459.25,72123,,,456.15,2016-04-15,86.41,116.34,
2016-04-18,472.75,477.0,460.5,461.75,100740,,,461.25,2016-04-18,52.3,48.32,
2016-04-19,486.25,487.75,471.0,473.0,79828,,,468.0,2016-04-19,90.25,105.94,
2016-04-20,504.25,504.75,484.75,485.5,59456,,,476.55,2016-04-20,93.18,77.48,
2016-04-21,495.75,510.75,490.75,503.0,62582,,,483.75,2016-04-21,93.31,100.87,
2016-04-22,467.0,494.0,465.25,494.0,69802,,,485.2,2016-04-22,76.72,75.05,
2016-04-25,471.25,478.75,462.0,466.75,25575,,,484.9,2016-04-25,80.27,62.3,
2016-04-26,479.75,480.5,467.0,471.0,18275,,,483.6,2016-04-26,80.3,66.78,
2016-04-27,474.25,482.0,471.5,478.0,20360,,,477.6,2016-04-27,74.16,65.78,
2016-04-28,475.5,486.75,472.0,474.75,15480,,,473.55,2016-04-28,105.86,146.71,
2016-04-29,478.0,480.5,470.5,472.25,5031,,,475.75,2016-04-29,77.54,85.97,
2016-05-02,477.0,479.0,471.75,476.0,1837,,,476.9,2016-05-02,99.32,116.59,
2016-05-03,459.75,481.5,458.25,480.0,751,,,472.9,2016-05-03,71.13,33.8,
2016-05-04,460.5,465.25,460.0,460.75,343,,,470.15,2016-05-04,104.37,45.28,
2016-05-05,453.0,461.5,452.75,460.0,329,,,465.65,2016-05-05,103.83,115.11,
2016-05-06,453.25,458.5,453.25,453.5,356,,,460.7,2016-05-06,79.37,55.58,
2016-05-09,447.0,454.75,446.0,454.75,153,,,454.7,2016-05-09,100.38,96.65,
2016-05-10,451.5,458.75,446.75,450.0,25,,,453.05,2016-05-10,72.8,112.43,
2016-05-11,449.5,454.0,449.5,454.0,3,,,450.85,2016-05-11,113.59,109.69,
2016-05-12,458.5,458.5,452.5,452.5,24,,,451.95,2016-05-12,101.36,91.94,
2016-05-13,465.0,466.0,458.0,458.0,76197,,,454.3,2016-05-13,88.22,88.03,
2016-05-16,474.75,476.5,467.5,474.0,50581,,,459.85,2016-05-16,66.87,76.99,
2016-05-17,481.75,484.5,472.75,472.75,74128,,,465.9,2016-05-17,88.4,121.08,
2016-05-18,480.0,484.75,477.0,481.25,62478,,,472.0,2016-05-18,92.4,107.57,
2016-05-19,468.75,479.5,462.5,478.5,89560,,,474.05,2016-05-19,73.92,84.52,
2016-05-20,467.75,474.5,464.25,467.75,62463,,,474.6,2016-05-20,115.9,68.4,
2016-05-23,462.0,469.0,461.0,466.0,57510,,,472.05,2016-05-23,121.71,79.2,
2016-05-24,464.0,470.0,457.75,462.25,67393,,,468.5,2016-05-24,86.68,106.55,
2016-05-25,466.0,469.0,463.0,464.0,48818,,,465.7,2016-05-25,75.74,100.77,
2016-05-26,481.25,482.25,465.5,465.75,100179,,,468.2,2016-05-26,68.92,61.13,
2016-05-27,481.5,484.75,478.5,481.25,72037,,,470.95,2016-05-27,81.85,104.09,
2016-05-31,464.5,483.75,463.5,481.0,99987,,,471.45,2016-05-31,141.11,146.67,
2016-06-01,473.75,474.75,463.0,464.5,66398,,,473.4,2016-06-01,100.84,75.47,
2016-06-02,485.5,487.0,472.75,473.5,92411,,,477.3,2016-06-02,94.64,47.22,
2016-06-03,497.25,498.25,482.25,484.25,113652,,,480.5,2016-06-03,144.2,139.89,
2016-06-06,507.5,514.75,496.0,496.0,116771,,,485.7,2016-06-06,101.41,93.69,
2016-06-07,509.0,513.5,500.75,507.0,113852,,,494.6,2016-06-07,79.22,74.11,
2016-06-08,519.5,524.0,506.0,507.25,138771,,,503.75,2016-06-08,76.72,82.56,
2016-06-09,510.25,519.0,506.0,518.75,105867,,,508.7,2016-06-09,61.34,47.09,
2016-06-10,495.0,512.5,494.25,510.25,127494,,,508.25,2016-06-10,62.17,88.62,
2016-06-13,491.25,503.25,490.75,495.5,107395,,,505.0,2016-06-13,93.31,43.11,
2016-06-14,485.0,493.5,481.25,491.5,105522,,,500.2,2016-06-14,108.36,34.32,
2016-06-15,477.5,489.75,477.0,485.0,74692,,,491.8,2016-06-15,129.71,141.04,
2016-06-16,472.5,479.5,471.0,477.5,67811,,,484.25,2016-06-16,78.98,54.09,
2016-06-17,481.25,482.5,472.5,473.75,62549,,,481.5,2016-06-17,99.29,67.55,
2016-06-20,473.0,480.75,472.25,480.5,58397,,,477.85,2016-06-20,90.83,97.74,
2016-06-21,458.5,476.5,457.25,473.0,65922,,,472.55,2016-06-21,116.32,109.34,
2016-06-22,458.75,465.25,458.25,460.0,49107,,,468.8,2016-06-22,104.51,113.35,
2016-06-23,454.25,461.5,453.25,458.25,42623,,,465.15,2016-06-23,106.86,133.28,
2016-06-24,454.75,456.0,441.75,454.5,44990,,,459.85,2016-06-24,67.6,76.92,
2016-06-27,446.75,460.0,446.0,454.75,20891,,,454.6,2016-06-27,109.87,118.77,
2016-06-28,443.75,454.75,442.75,446.25,20654,,,451.65,2016-06-28,96.44,118.55,
2016-06-29,429.5,447.25,428.5,443.75,16274,,,445.8,2016-06-29,151.01,145.83,
2016-06-30,431.25,438.75,423.0,429.75,2435,,,441.2,2016-06-30,134.23,103.64,
2016-07-01,416.25,431.0,414.25,430.25,735,,,433.5,2016-07-01,112.06,74.55,
2016-07-05,419.5,419.5,405.0,416.25,308,,,428.05,2016-07-05,98.28,96.14,
2016-07-06,415.75,418.75,408.0,415.25,355,,,422.45,2016-07-06,107.65,105.79,
2016-07-07,412.0,421.25,410.75,417.25,169,,,418.95,2016-07-07,141.48,121.7,
2016-07-08,420.75,424.0,420.75,421.0,84,,,416.85,2016-07-08,131.03,136.19,
2016-07-11,416.25,423.75,416.25,423.5,118,,,416.85,2016-07-11,90.25,97.11,
2016-07-12,424.0,424.0,415.5,416.25,56,,,417.75,2016-07-12,114.82,143.22,
2016-07-13,426.25,434.0,426.25,430.0,56,,,419.85,2016-07-13,57.69,47.97,
2016-07-14,421.75,431.25,421.75,431.25,72305,,,421.8,2016-07-14,109.42,82.72,
2016-07-15,424.75,439.75,424.0,434.0,76867,,,422.6,2016-07-15,91.61,64.15,
2016-07-18,429.5,431.75,420.25,425.0,62265,,,425.25,2016-07-18,158.04,126.16,
2016-07-19,418.0,428.25,416.25,427.75,53844,,,424.05,2016-07-19,190.25,214.03,
2016-07-20,413.0,423.75,406.5,419.25,78390,,,421.4,2016-07-20,104.29,82.59,
2016-07-21,417.75,419.75,408.75,414.0,67833,,,420.6,2016-07-21,146.57,154.38,
2016-07-22,425.25,427.0,407.0,417.25,82418,,,420.7,2016-07-22,150.14,140.46,
2016-07-25,429.0,435.25,421.0,425.75,89270,,,420.6,2016-07-25,100.57,73.17,
2016-07-26,415.0,429.25,414.0,427.5,64182,,,420.0,2016-07-26,81.79,76.51,
2016-07-27,414.75,421.0,414.0,416.75,46739,,,420.35,2016-07-27,99.43,26.11,
2016-07-28,410.25,420.0,408.25,414.5,56838,,,418.85,2016-07-28,90.89,50.39,
2016-07-29,407.75,412.75,403.5,411.5,61173,,,415.35,2016-07-29,107.76,85.71,
2016-08-01,406.0,415.5,404.75,410.75,68357,,,410.75,2016-08-01,98.59,54.65,
2016-08-02,401.25,410.5,399.25,406.0,60901,,,408.0,2016-08-02,126.3,95.48,
2016-08-03,410.25,415.0,401.0,402.0,66098,,,407.1,2016-08-03,118.51,75.08,
2016-08-04,403.25,416.0,402.5,410.5,54088,,,405.7,2016-08-04,154.44,203.71,
2016-08-05,416.0,418.5,403.0,403.25,114185,,,407.35,2016-08-05,93.31,93.11,
2016-08-08,417.0,423.5,411.5,418.5,129025,,,409.55,2016-08-08,116.03,96.48,
